Date/Time	Counts	Val 1	Val 2
27.02.2023 12:28:34	5	4.7 cps	282.0 cpm
27.02.2023 12:28:35	6	4.6 cps	276.0 cpm
27.02.2023 12:28:36	2	4.2 cps	252.0 cpm
27.02.2023 12:28:37	2	3.9 cps	234.0 cpm
27.02.2023 12:28:38	4	3.6 cps	216.0 cpm
27.02.2023 12:28:39	6	4.1 cps	246.0 cpm
27.02.2023 12:28:40	4	4.0 cps	240.0 cpm
27.02.2023 12:28:41	5	4.3 cps	258.0 cpm
27.02.2023 12:28:42	3	4.4 cps	264.0 cpm
27.02.2023 12:28:43	3	4.0 cps	240.0 cpm
27.02.2023 12:28:44	5	4.0 cps	240.0 cpm
27.02.2023 12:28:45	4	3.8 cps	228.0 cpm
27.02.2023 12:28:46	2	3.8 cps	228.0 cpm
27.02.2023 12:28:47	1	3.7 cps	222.0 cpm
27.02.2023 12:28:48	1	3.4 cps	204.0 cpm
27.02.2023 12:28:49	7	3.5 cps	210.0 cpm
27.02.2023 12:28:50	6	3.7 cps	222.0 cpm
27.02.2023 12:28:51	2	3.4 cps	204.0 cpm
27.02.2023 12:28:52	5	3.6 cps	216.0 cpm
27.02.2023 12:28:53	4	3.7 cps	222.0 cpm
27.02.2023 12:28:54	2	3.4 cps	204.0 cpm
27.02.2023 12:28:55	1	3.1 cps	186.0 cpm
27.02.2023 12:28:56	2	3.1 cps	186.0 cpm
27.02.2023 12:28:57	1	3.1 cps	186.0 cpm
27.02.2023 12:28:58	3	3.3 cps	198.0 cpm
27.02.2023 12:28:59	4	3.0 cps	180.0 cpm
27.02.2023 12:29:00	3	2.7 cps	162.0 cpm
27.02.2023 12:29:01	2	2.7 cps	162.0 cpm
27.02.2023 12:29:02	1	2.3 cps	138.0 cpm
27.02.2023 12:29:03	1	2.0 cps	120.0 cpm
27.02.2023 12:29:04	8	2.6 cps	156.0 cpm
27.02.2023 12:29:05	4	2.9 cps	174.0 cpm
27.02.2023 12:29:06	4	3.1 cps	186.0 cpm
27.02.2023 12:29:07	2	3.2 cps	192.0 cpm
27.02.2023 12:29:08	2	3.1 cps	186.0 cpm
27.02.2023 12:29:09	2	2.9 cps	174.0 cpm
27.02.2023 12:29:10	3	2.9 cps	174.0 cpm
27.02.2023 12:29:11	7	3.4 cps	204.0 cpm
27.02.2023 12:29:12	5	3.8 cps	228.0 cpm
27.02.2023 12:29:13	2	3.9 cps	234.0 cpm
27.02.2023 12:29:14	2	3.3 cps	198.0 cpm
27.02.2023 12:29:15	3	3.2 cps	192.0 cpm
27.02.2023 12:29:16	0	2.8 cps	168.0 cpm
27.02.2023 12:29:17	3	2.9 cps	174.0 cpm
27.02.2023 12:29:18	6	3.3 cps	198.0 cpm
27.02.2023 12:29:19	3	3.4 cps	204.0 cpm
27.02.2023 12:29:20	4	3.5 cps	210.0 cpm
27.02.2023 12:29:21	2	3.0 cps	180.0 cpm
27.02.2023 12:29:22	1	2.6 cps	156.0 cpm
27.02.2023 12:29:23	2	2.6 cps	156.0 cpm
27.02.2023 12:29:24	3	2.7 cps	162.0 cpm
27.02.2023 12:29:25	1	2.5 cps	150.0 cpm
27.02.2023 12:29:26	3	2.8 cps	168.0 cpm
27.02.2023 12:29:27	1	2.6 cps	156.0 cpm
27.02.2023 12:29:28	2	2.2 cps	132.0 cpm
27.02.2023 12:29:29	2	2.1 cps	126.0 cpm
27.02.2023 12:29:30	9	2.6 cps	156.0 cpm
27.02.2023 12:29:31	6	3.0 cps	180.0 cpm
27.02.2023 12:29:32	7	3.6 cps	216.0 cpm
27.02.2023 12:29:33	3	3.7 cps	222.0 cpm
27.02.2023 12:29:34	3	3.7 cps	222.0 cpm
27.02.2023 12:29:35	2	3.8 cps	228.0 cpm
27.02.2023 12:29:36	4	3.9 cps	234.0 cpm
27.02.2023 12:29:37	7	4.5 cps	270.0 cpm
27.02.2023 12:29:38	7	5.0 cps	300.0 cpm
27.02.2023 12:29:39	4	5.2 cps	312.0 cpm
27.02.2023 12:29:40	1	4.4 cps	264.0 cpm
27.02.2023 12:29:41	3	4.1 cps	246.0 cpm
27.02.2023 12:29:42	5	3.9 cps	234.0 cpm
27.02.2023 12:29:43	5	4.1 cps	246.0 cpm
27.02.2023 12:29:44	0	3.8 cps	228.0 cpm
27.02.2023 12:29:45	5	4.1 cps	246.0 cpm
27.02.2023 12:29:46	7	4.4 cps	264.0 cpm
27.02.2023 12:29:47	3	4.0 cps	240.0 cpm
27.02.2023 12:29:48	5	3.8 cps	228.0 cpm
27.02.2023 12:29:49	3	3.7 cps	222.0 cpm
27.02.2023 12:29:50	7	4.3 cps	258.0 cpm
27.02.2023 12:29:51	8	4.8 cps	288.0 cpm
27.02.2023 12:29:52	3	4.6 cps	276.0 cpm
27.02.2023 12:29:53	6	4.7 cps	282.0 cpm
27.02.2023 12:29:54	1	4.8 cps	288.0 cpm
27.02.2023 12:29:55	5	4.8 cps	288.0 cpm
27.02.2023 12:29:56	4	4.5 cps	270.0 cpm
27.02.2023 12:29:57	7	4.9 cps	294.0 cpm
27.02.2023 12:29:58	3	4.7 cps	282.0 cpm
27.02.2023 12:29:59	1	4.5 cps	270.0 cpm
27.02.2023 12:30:00	6	4.4 cps	264.0 cpm
27.02.2023 12:30:01	3	3.9 cps	234.0 cpm
27.02.2023 12:30:02	4	4.0 cps	240.0 cpm
27.02.2023 12:30:03	0	3.4 cps	204.0 cpm
27.02.2023 12:30:04	2	3.5 cps	210.0 cpm
27.02.2023 12:30:05	2	3.2 cps	192.0 cpm
27.02.2023 12:30:06	0	2.8 cps	168.0 cpm
27.02.2023 12:30:07	6	2.7 cps	162.0 cpm
27.02.2023 12:30:08	1	2.5 cps	150.0 cpm
27.02.2023 12:30:09	6	3.0 cps	180.0 cpm
27.02.2023 12:30:10	6	3.0 cps	180.0 cpm
27.02.2023 12:30:11	4	3.1 cps	186.0 cpm
27.02.2023 12:30:12	3	3.0 cps	180.0 cpm
27.02.2023 12:30:13	3	3.3 cps	198.0 cpm
27.02.2023 12:30:14	0	3.1 cps	186.0 cpm
27.02.2023 12:30:15	3	3.2 cps	192.0 cpm
27.02.2023 12:30:16	5	3.7 cps	222.0 cpm
27.02.2023 12:30:17	4	3.5 cps	210.0 cpm
27.02.2023 12:30:18	1	3.5 cps	210.0 cpm
27.02.2023 12:30:19	7	3.6 cps	216.0 cpm
27.02.2023 12:30:20	1	3.1 cps	186.0 cpm
27.02.2023 12:30:21	5	3.2 cps	192.0 cpm
27.02.2023 12:30:22	2	3.1 cps	186.0 cpm
27.02.2023 12:30:23	4	3.2 cps	192.0 cpm
27.02.2023 12:30:24	3	3.5 cps	210.0 cpm
27.02.2023 12:30:25	2	3.4 cps	204.0 cpm
27.02.2023 12:30:26	6	3.5 cps	210.0 cpm
27.02.2023 12:30:27	4	3.5 cps	210.0 cpm
27.02.2023 12:30:28	3	3.7 cps	222.0 cpm
27.02.2023 12:30:29	5	3.5 cps	210.0 cpm
27.02.2023 12:30:30	7	4.1 cps	246.0 cpm
27.02.2023 12:30:31	5	4.1 cps	246.0 cpm
27.02.2023 12:30:32	1	4.0 cps	240.0 cpm
27.02.2023 12:30:33	7	4.3 cps	258.0 cpm
27.02.2023 12:30:34	2	4.2 cps	252.0 cpm
27.02.2023 12:30:35	3	4.3 cps	258.0 cpm
27.02.2023 12:30:36	1	3.8 cps	228.0 cpm
27.02.2023 12:30:37	3	3.7 cps	222.0 cpm
27.02.2023 12:30:38	4	3.8 cps	228.0 cpm
27.02.2023 12:30:39	6	3.9 cps	234.0 cpm
27.02.2023 12:30:40	5	3.7 cps	222.0 cpm
27.02.2023 12:30:41	2	3.4 cps	204.0 cpm
27.02.2023 12:30:42	5	3.8 cps	228.0 cpm
27.02.2023 12:30:43	2	3.3 cps	198.0 cpm
27.02.2023 12:30:44	7	3.8 cps	228.0 cpm
27.02.2023 12:30:45	5	4.0 cps	240.0 cpm
27.02.2023 12:30:46	3	4.2 cps	252.0 cpm
27.02.2023 12:30:47	3	4.2 cps	252.0 cpm
27.02.2023 12:30:48	7	4.5 cps	270.0 cpm
27.02.2023 12:30:49	2	4.1 cps	246.0 cpm
27.02.2023 12:30:50	3	3.9 cps	234.0 cpm
27.02.2023 12:30:51	3	4.0 cps	240.0 cpm
27.02.2023 12:30:52	9	4.4 cps	264.0 cpm
27.02.2023 12:30:53	5	4.7 cps	282.0 cpm
27.02.2023 12:30:54	3	4.3 cps	258.0 cpm
27.02.2023 12:30:55	3	4.1 cps	246.0 cpm
27.02.2023 12:30:56	5	4.3 cps	258.0 cpm
27.02.2023 12:30:57	4	4.4 cps	264.0 cpm
27.02.2023 12:30:58	6	4.3 cps	258.0 cpm
27.02.2023 12:30:59	2	4.3 cps	258.0 cpm
27.02.2023 12:31:00	4	4.4 cps	264.0 cpm
27.02.2023 12:31:01	0	4.1 cps	246.0 cpm
27.02.2023 12:31:02	1	3.3 cps	198.0 cpm
27.02.2023 12:31:03	1	2.9 cps	174.0 cpm
27.02.2023 12:31:04	3	2.9 cps	174.0 cpm
27.02.2023 12:31:05	1	2.7 cps	162.0 cpm
27.02.2023 12:31:06	3	2.5 cps	150.0 cpm
27.02.2023 12:31:07	4	2.5 cps	150.0 cpm
27.02.2023 12:31:08	2	2.1 cps	126.0 cpm
27.02.2023 12:31:09	7	2.6 cps	156.0 cpm
27.02.2023 12:31:10	3	2.5 cps	150.0 cpm
27.02.2023 12:31:11	1	2.6 cps	156.0 cpm
27.02.2023 12:31:12	5	3.0 cps	180.0 cpm
27.02.2023 12:31:13	1	3.0 cps	180.0 cpm
27.02.2023 12:31:14	3	3.0 cps	180.0 cpm
27.02.2023 12:31:15	6	3.5 cps	210.0 cpm
27.02.2023 12:31:16	2	3.4 cps	204.0 cpm
27.02.2023 12:31:17	6	3.6 cps	216.0 cpm
27.02.2023 12:31:18	5	3.9 cps	234.0 cpm
27.02.2023 12:31:19	0	3.2 cps	192.0 cpm
27.02.2023 12:31:20	4	3.3 cps	198.0 cpm
27.02.2023 12:31:21	3	3.5 cps	210.0 cpm
27.02.2023 12:31:22	1	3.1 cps	186.0 cpm
27.02.2023 12:31:23	6	3.6 cps	216.0 cpm
27.02.2023 12:31:24	7	4.0 cps	240.0 cpm
27.02.2023 12:31:25	6	4.0 cps	240.0 cpm
27.02.2023 12:31:26	3	4.1 cps	246.0 cpm
27.02.2023 12:31:27	3	3.8 cps	228.0 cpm
27.02.2023 12:31:28	2	3.5 cps	210.0 cpm
27.02.2023 12:31:29	5	4.0 cps	240.0 cpm
27.02.2023 12:31:30	3	3.9 cps	234.0 cpm
27.02.2023 12:31:31	2	3.8 cps	228.0 cpm
27.02.2023 12:31:32	6	4.3 cps	258.0 cpm
27.02.2023 12:31:33	4	4.1 cps	246.0 cpm
27.02.2023 12:31:34	1	3.5 cps	210.0 cpm
27.02.2023 12:31:35	5	3.4 cps	204.0 cpm
27.02.2023 12:31:36	7	3.8 cps	228.0 cpm
27.02.2023 12:31:37	10	4.5 cps	270.0 cpm
27.02.2023 12:31:38	0	4.3 cps	258.0 cpm
27.02.2023 12:31:39	2	4.0 cps	240.0 cpm
27.02.2023 12:31:40	2	3.9 cps	234.0 cpm
27.02.2023 12:31:41	4	4.1 cps	246.0 cpm
27.02.2023 12:31:42	2	3.7 cps	222.0 cpm
27.02.2023 12:31:43	7	4.0 cps	240.0 cpm
27.02.2023 12:31:44	3	4.2 cps	252.0 cpm
27.02.2023 12:31:45	4	4.1 cps	246.0 cpm
27.02.2023 12:31:46	5	3.9 cps	234.0 cpm
27.02.2023 12:31:47	10	3.9 cps	234.0 cpm
27.02.2023 12:31:48	2	4.1 cps	246.0 cpm
27.02.2023 12:31:49	5	4.4 cps	264.0 cpm
27.02.2023 12:31:50	4	4.6 cps	276.0 cpm
27.02.2023 12:31:51	4	4.6 cps	276.0 cpm
27.02.2023 12:31:52	3	4.7 cps	282.0 cpm
27.02.2023 12:31:53	5	4.5 cps	270.0 cpm
27.02.2023 12:31:54	4	4.6 cps	276.0 cpm
27.02.2023 12:31:55	4	4.6 cps	276.0 cpm
27.02.2023 12:31:56	4	4.5 cps	270.0 cpm
27.02.2023 12:31:57	5	4.0 cps	240.0 cpm
27.02.2023 12:31:58	2	4.0 cps	240.0 cpm
27.02.2023 12:31:59	3	3.8 cps	228.0 cpm
27.02.2023 12:32:00	5	3.9 cps	234.0 cpm
27.02.2023 12:32:01	3	3.8 cps	228.0 cpm
27.02.2023 12:32:02	8	4.3 cps	258.0 cpm
27.02.2023 12:32:03	4	4.2 cps	252.0 cpm
27.02.2023 12:32:04	6	4.4 cps	264.0 cpm
27.02.2023 12:32:05	6	4.6 cps	276.0 cpm
27.02.2023 12:32:06	4	4.6 cps	276.0 cpm
27.02.2023 12:32:07	4	4.5 cps	270.0 cpm
27.02.2023 12:32:08	4	4.7 cps	282.0 cpm
27.02.2023 12:32:09	2	4.6 cps	276.0 cpm
27.02.2023 12:32:10	3	4.4 cps	264.0 cpm
27.02.2023 12:32:11	3	4.4 cps	264.0 cpm
27.02.2023 12:32:12	4	4.0 cps	240.0 cpm
27.02.2023 12:32:13	2	3.8 cps	228.0 cpm
27.02.2023 12:32:14	6	3.8 cps	228.0 cpm
27.02.2023 12:32:15	5	3.7 cps	222.0 cpm
27.02.2023 12:32:16	4	3.7 cps	222.0 cpm
27.02.2023 12:32:17	4	3.7 cps	222.0 cpm
27.02.2023 12:32:18	3	3.6 cps	216.0 cpm
27.02.2023 12:32:19	8	4.2 cps	252.0 cpm
27.02.2023 12:32:20	4	4.3 cps	258.0 cpm
27.02.2023 12:32:21	3	4.3 cps	258.0 cpm
27.02.2023 12:32:22	4	4.3 cps	258.0 cpm
27.02.2023 12:32:23	3	4.4 cps	264.0 cpm
27.02.2023 12:32:24	2	4.0 cps	240.0 cpm
27.02.2023 12:32:25	2	3.7 cps	222.0 cpm
27.02.2023 12:32:26	2	3.5 cps	210.0 cpm
27.02.2023 12:32:27	5	3.6 cps	216.0 cpm
27.02.2023 12:32:28	4	3.7 cps	222.0 cpm
27.02.2023 12:32:29	5	3.4 cps	204.0 cpm
27.02.2023 12:32:30	3	3.3 cps	198.0 cpm
27.02.2023 12:32:31	4	3.4 cps	204.0 cpm
27.02.2023 12:32:32	7	3.7 cps	222.0 cpm
27.02.2023 12:32:33	2	3.6 cps	216.0 cpm
27.02.2023 12:32:34	3	3.7 cps	222.0 cpm
27.02.2023 12:32:35	4	3.9 cps	234.0 cpm
27.02.2023 12:32:36	1	3.8 cps	228.0 cpm
27.02.2023 12:32:37	4	3.7 cps	222.0 cpm
27.02.2023 12:32:38	5	3.8 cps	228.0 cpm
27.02.2023 12:32:39	8	4.1 cps	246.0 cpm
27.02.2023 12:32:40	4	4.2 cps	252.0 cpm
27.02.2023 12:32:41	5	4.3 cps	258.0 cpm
27.02.2023 12:32:42	0	3.6 cps	216.0 cpm
27.02.2023 12:32:43	2	3.6 cps	216.0 cpm
27.02.2023 12:32:44	1	3.4 cps	204.0 cpm
27.02.2023 12:32:45	4	3.4 cps	204.0 cpm
27.02.2023 12:32:46	0	3.3 cps	198.0 cpm
27.02.2023 12:32:47	6	3.5 cps	210.0 cpm
27.02.2023 12:32:48	5	3.5 cps	210.0 cpm
27.02.2023 12:32:49	3	3.0 cps	180.0 cpm
27.02.2023 12:32:50	6	3.2 cps	192.0 cpm
27.02.2023 12:32:51	3	3.0 cps	180.0 cpm
27.02.2023 12:32:52	3	3.3 cps	198.0 cpm
27.02.2023 12:32:53	3	3.4 cps	204.0 cpm
27.02.2023 12:32:54	5	3.8 cps	228.0 cpm
27.02.2023 12:32:55	5	3.9 cps	234.0 cpm
27.02.2023 12:32:56	3	4.2 cps	252.0 cpm
27.02.2023 12:32:57	1	3.7 cps	222.0 cpm
27.02.2023 12:32:58	8	4.0 cps	240.0 cpm
27.02.2023 12:32:59	2	3.9 cps	234.0 cpm
27.02.2023 12:33:00	4	3.7 cps	222.0 cpm
27.02.2023 12:33:01	6	4.0 cps	240.0 cpm
27.02.2023 12:33:02	3	4.0 cps	240.0 cpm
27.02.2023 12:33:03	5	4.2 cps	252.0 cpm
27.02.2023 12:33:04	4	4.1 cps	246.0 cpm
27.02.2023 12:33:05	2	3.8 cps	228.0 cpm
27.02.2023 12:33:06	3	3.8 cps	228.0 cpm
27.02.2023 12:33:07	5	4.2 cps	252.0 cpm
27.02.2023 12:33:08	4	3.8 cps	228.0 cpm
27.02.2023 12:33:09	4	4.0 cps	240.0 cpm
27.02.2023 12:33:10	4	4.0 cps	240.0 cpm
27.02.2023 12:33:11	3	3.7 cps	222.0 cpm
27.02.2023 12:33:12	3	3.7 cps	222.0 cpm
27.02.2023 12:33:13	3	3.5 cps	210.0 cpm
27.02.2023 12:33:14	5	3.6 cps	216.0 cpm
27.02.2023 12:33:15	6	4.0 cps	240.0 cpm
27.02.2023 12:33:16	2	3.9 cps	234.0 cpm
27.02.2023 12:33:17	3	3.7 cps	222.0 cpm
27.02.2023 12:33:18	2	3.5 cps	210.0 cpm
27.02.2023 12:33:19	2	3.3 cps	198.0 cpm
27.02.2023 12:33:20	3	3.2 cps	192.0 cpm
27.02.2023 12:33:21	2	3.1 cps	186.0 cpm
27.02.2023 12:33:22	2	3.0 cps	180.0 cpm
27.02.2023 12:33:23	4	3.1 cps	186.0 cpm
27.02.2023 12:33:24	6	3.2 cps	192.0 cpm
27.02.2023 12:33:25	3	2.9 cps	174.0 cpm
27.02.2023 12:33:26	1	2.8 cps	168.0 cpm
27.02.2023 12:33:27	5	3.0 cps	180.0 cpm
27.02.2023 12:33:28	5	3.3 cps	198.0 cpm
27.02.2023 12:33:29	2	3.3 cps	198.0 cpm
27.02.2023 12:33:30	3	3.3 cps	198.0 cpm
27.02.2023 12:33:31	10	4.1 cps	246.0 cpm
27.02.2023 12:33:32	6	4.5 cps	270.0 cpm
27.02.2023 12:33:33	5	4.6 cps	276.0 cpm
27.02.2023 12:33:34	1	4.1 cps	246.0 cpm
27.02.2023 12:33:35	4	4.2 cps	252.0 cpm
27.02.2023 12:33:36	4	4.5 cps	270.0 cpm
27.02.2023 12:33:37	11	5.1 cps	306.0 cpm
27.02.2023 12:33:38	3	4.9 cps	294.0 cpm
27.02.2023 12:33:39	5	5.2 cps	312.0 cpm
27.02.2023 12:33:40	4	5.3 cps	318.0 cpm
27.02.2023 12:33:41	7	5.0 cps	300.0 cpm
27.02.2023 12:33:42	5	4.9 cps	294.0 cpm
27.02.2023 12:33:43	7	5.1 cps	306.0 cpm
27.02.2023 12:33:44	4	5.4 cps	324.0 cpm
27.02.2023 12:33:45	3	5.3 cps	318.0 cpm
27.02.2023 12:33:46	5	5.4 cps	324.0 cpm
27.02.2023 12:33:47	7	5.0 cps	300.0 cpm
27.02.2023 12:33:48	6	5.3 cps	318.0 cpm
27.02.2023 12:33:49	1	4.9 cps	294.0 cpm
27.02.2023 12:33:50	5	5.0 cps	300.0 cpm
27.02.2023 12:33:51	4	4.7 cps	282.0 cpm
27.02.2023 12:33:52	3	4.5 cps	270.0 cpm
27.02.2023 12:33:53	3	4.1 cps	246.0 cpm
27.02.2023 12:33:54	4	4.1 cps	246.0 cpm
27.02.2023 12:33:55	4	4.2 cps	252.0 cpm
27.02.2023 12:33:56	5	4.2 cps	252.0 cpm
27.02.2023 12:33:57	3	3.8 cps	228.0 cpm
27.02.2023 12:33:58	1	3.3 cps	198.0 cpm
27.02.2023 12:33:59	8	4.0 cps	240.0 cpm
27.02.2023 12:34:00	4	3.9 cps	234.0 cpm
27.02.2023 12:34:01	3	3.8 cps	228.0 cpm
27.02.2023 12:34:02	4	3.9 cps	234.0 cpm
27.02.2023 12:34:03	3	3.9 cps	234.0 cpm
27.02.2023 12:34:04	2	3.7 cps	222.0 cpm
27.02.2023 12:34:05	6	3.9 cps	234.0 cpm
27.02.2023 12:34:06	4	3.8 cps	228.0 cpm
27.02.2023 12:34:07	6	4.1 cps	246.0 cpm
27.02.2023 12:34:08	5	4.5 cps	270.0 cpm
27.02.2023 12:34:09	7	4.4 cps	264.0 cpm
27.02.2023 12:34:10	3	4.3 cps	258.0 cpm
27.02.2023 12:34:11	5	4.5 cps	270.0 cpm
27.02.2023 12:34:12	6	4.7 cps	282.0 cpm
27.02.2023 12:34:13	3	4.7 cps	282.0 cpm
27.02.2023 12:34:14	2	4.7 cps	282.0 cpm
27.02.2023 12:34:15	2	4.3 cps	258.0 cpm
27.02.2023 12:34:16	4	4.3 cps	258.0 cpm
27.02.2023 12:34:17	1	3.8 cps	228.0 cpm
27.02.2023 12:34:18	3	3.6 cps	216.0 cpm
27.02.2023 12:34:19	2	3.1 cps	186.0 cpm
27.02.2023 12:34:20	6	3.4 cps	204.0 cpm
27.02.2023 12:34:21	3	3.2 cps	192.0 cpm
27.02.2023 12:34:22	6	3.2 cps	192.0 cpm
27.02.2023 12:34:23	5	3.4 cps	204.0 cpm
27.02.2023 12:34:24	5	3.7 cps	222.0 cpm
27.02.2023 12:34:25	4	3.9 cps	234.0 cpm
27.02.2023 12:34:26	4	3.9 cps	234.0 cpm
27.02.2023 12:34:27	4	4.2 cps	252.0 cpm
27.02.2023 12:34:28	1	4.0 cps	240.0 cpm
27.02.2023 12:34:29	4	4.2 cps	252.0 cpm
27.02.2023 12:34:30	3	3.9 cps	234.0 cpm
27.02.2023 12:34:31	3	3.9 cps	234.0 cpm
27.02.2023 12:34:32	1	3.4 cps	204.0 cpm
27.02.2023 12:34:33	4	3.3 cps	198.0 cpm
27.02.2023 12:34:34	2	3.0 cps	180.0 cpm
27.02.2023 12:34:35	6	3.2 cps	192.0 cpm
27.02.2023 12:34:36	5	3.3 cps	198.0 cpm
27.02.2023 12:34:37	0	2.9 cps	174.0 cpm
27.02.2023 12:34:38	5	3.3 cps	198.0 cpm
27.02.2023 12:34:39	3	3.2 cps	192.0 cpm
27.02.2023 12:34:40	1	3.0 cps	180.0 cpm
27.02.2023 12:34:41	3	3.0 cps	180.0 cpm
27.02.2023 12:34:42	1	3.0 cps	180.0 cpm
27.02.2023 12:34:43	4	3.0 cps	180.0 cpm
27.02.2023 12:34:44	2	3.0 cps	180.0 cpm
27.02.2023 12:34:45	1	2.5 cps	150.0 cpm
27.02.2023 12:34:46	4	2.4 cps	144.0 cpm
27.02.2023 12:34:47	3	2.7 cps	162.0 cpm
27.02.2023 12:34:48	3	2.5 cps	150.0 cpm
27.02.2023 12:34:49	4	2.6 cps	156.0 cpm
27.02.2023 12:34:50	5	3.0 cps	180.0 cpm
27.02.2023 12:34:51	2	2.9 cps	174.0 cpm
27.02.2023 12:34:52	4	3.2 cps	192.0 cpm
27.02.2023 12:34:53	4	3.2 cps	192.0 cpm
27.02.2023 12:34:54	9	3.9 cps	234.0 cpm
27.02.2023 12:34:55	7	4.5 cps	270.0 cpm
27.02.2023 12:34:56	2	4.3 cps	258.0 cpm
27.02.2023 12:34:57	5	4.5 cps	270.0 cpm
27.02.2023 12:34:58	2	4.4 cps	264.0 cpm
27.02.2023 12:34:59	6	4.6 cps	276.0 cpm
27.02.2023 12:35:00	5	4.6 cps	276.0 cpm
27.02.2023 12:35:01	2	4.6 cps	276.0 cpm
27.02.2023 12:35:02	5	4.7 cps	282.0 cpm
27.02.2023 12:35:03	4	4.7 cps	282.0 cpm
27.02.2023 12:35:04	5	4.3 cps	258.0 cpm
27.02.2023 12:35:05	3	3.9 cps	234.0 cpm
27.02.2023 12:35:06	2	3.9 cps	234.0 cpm
27.02.2023 12:35:07	3	3.7 cps	222.0 cpm
27.02.2023 12:35:08	6	4.1 cps	246.0 cpm
27.02.2023 12:35:09	3	3.8 cps	228.0 cpm
27.02.2023 12:35:10	4	3.7 cps	222.0 cpm
27.02.2023 12:35:11	5	4.0 cps	240.0 cpm
27.02.2023 12:35:12	6	4.1 cps	246.0 cpm
27.02.2023 12:35:13	5	4.2 cps	252.0 cpm
27.02.2023 12:35:14	4	4.1 cps	246.0 cpm
27.02.2023 12:35:15	5	4.3 cps	258.0 cpm
27.02.2023 12:35:16	1	4.2 cps	252.0 cpm
27.02.2023 12:35:17	4	4.3 cps	258.0 cpm
27.02.2023 12:35:18	4	4.1 cps	246.0 cpm
27.02.2023 12:35:19	0	3.8 cps	228.0 cpm
27.02.2023 12:35:20	4	3.8 cps	228.0 cpm
27.02.2023 12:35:21	3	3.6 cps	216.0 cpm
27.02.2023 12:35:22	5	3.5 cps	210.0 cpm
27.02.2023 12:35:23	4	3.4 cps	204.0 cpm
27.02.2023 12:35:24	2	3.2 cps	192.0 cpm
27.02.2023 12:35:25	6	3.3 cps	198.0 cpm
27.02.2023 12:35:26	9	4.1 cps	246.0 cpm
27.02.2023 12:35:27	4	4.1 cps	246.0 cpm
27.02.2023 12:35:28	3	4.0 cps	240.0 cpm
27.02.2023 12:35:29	3	4.3 cps	258.0 cpm
27.02.2023 12:35:30	6	4.5 cps	270.0 cpm
27.02.2023 12:35:31	4	4.6 cps	276.0 cpm
27.02.2023 12:35:32	1	4.2 cps	252.0 cpm
27.02.2023 12:35:33	6	4.4 cps	264.0 cpm
27.02.2023 12:35:34	7	4.9 cps	294.0 cpm
27.02.2023 12:35:35	9	5.2 cps	312.0 cpm
27.02.2023 12:35:36	3	4.6 cps	276.0 cpm
27.02.2023 12:35:37	4	4.6 cps	276.0 cpm
27.02.2023 12:35:38	2	4.5 cps	270.0 cpm
27.02.2023 12:35:39	4	4.6 cps	276.0 cpm
27.02.2023 12:35:40	5	4.5 cps	270.0 cpm
27.02.2023 12:35:41	5	4.6 cps	276.0 cpm
27.02.2023 12:35:42	7	5.2 cps	312.0 cpm
27.02.2023 12:35:43	3	4.9 cps	294.0 cpm
27.02.2023 12:35:44	2	4.4 cps	264.0 cpm
27.02.2023 12:35:45	4	3.9 cps	234.0 cpm
27.02.2023 12:35:46	2	3.8 cps	228.0 cpm
27.02.2023 12:35:47	4	3.8 cps	228.0 cpm
27.02.2023 12:35:48	2	3.8 cps	228.0 cpm
27.02.2023 12:35:49	5	3.9 cps	234.0 cpm
27.02.2023 12:35:50	6	4.0 cps	240.0 cpm
27.02.2023 12:35:51	2	3.7 cps	222.0 cpm
27.02.2023 12:35:52	6	3.6 cps	216.0 cpm
27.02.2023 12:35:53	5	3.8 cps	228.0 cpm
27.02.2023 12:35:54	7	4.3 cps	258.0 cpm
27.02.2023 12:35:55	0	3.9 cps	234.0 cpm
27.02.2023 12:35:56	4	4.1 cps	246.0 cpm
27.02.2023 12:35:57	6	4.3 cps	258.0 cpm
27.02.2023 12:35:58	4	4.5 cps	270.0 cpm
27.02.2023 12:35:59	3	4.3 cps	258.0 cpm
27.02.2023 12:36:00	6	4.3 cps	258.0 cpm
27.02.2023 12:36:01	3	4.4 cps	264.0 cpm
27.02.2023 12:36:02	3	4.1 cps	246.0 cpm
27.02.2023 12:36:03	6	4.2 cps	252.0 cpm
27.02.2023 12:36:04	5	4.0 cps	240.0 cpm
27.02.2023 12:36:05	4	4.4 cps	264.0 cpm
27.02.2023 12:36:06	6	4.6 cps	276.0 cpm
27.02.2023 12:36:07	2	4.2 cps	252.0 cpm
27.02.2023 12:36:08	5	4.3 cps	258.0 cpm
27.02.2023 12:36:09	5	4.5 cps	270.0 cpm
27.02.2023 12:36:10	4	4.3 cps	258.0 cpm
27.02.2023 12:36:11	5	4.5 cps	270.0 cpm
27.02.2023 12:36:12	6	4.8 cps	288.0 cpm
27.02.2023 12:36:13	3	4.5 cps	270.0 cpm
27.02.2023 12:36:14	4	4.4 cps	264.0 cpm
27.02.2023 12:36:15	6	4.6 cps	276.0 cpm
27.02.2023 12:36:16	3	4.3 cps	258.0 cpm
27.02.2023 12:36:17	1	4.2 cps	252.0 cpm
27.02.2023 12:36:18	4	4.1 cps	246.0 cpm
27.02.2023 12:36:19	5	4.1 cps	246.0 cpm
